PID,Arrival,Burst,Start,End,Turnaround,Waiting
183,62.7,0.7584640264559276,62.651035403987414,63.414324142227265,0.8,0.0
184,62.7,0.004824711783925403,62.6571041472937,62.661928859077626,0.0,-0.0
185,63.7,0.7029346705847239,64.22130123753378,65.2631124894648,1.6,0.9
186,64.4,0.2698552179932837,64.43380683887895,64.70366205687223,0.3,-0.0
187,64.8,0.06902136335302107,64.76496156189575,64.83398292524876,0.1,-0.0
188,65.0,0.7798116753343248,68.62747793496457,69.60026967426583,4.6,3.8
189,65.0,0.48286662115430723,65.2631124894648,65.76249978890458,0.7,0.2
190,65.3,0.5905566414533682,67.24734312334816,68.08539120096846,2.8,2.2
191,65.3,0.01652067828547613,65.33966231923671,65.35618299752218,0.0,-0.0
192,65.4,0.5736708963315086,65.76249978890458,66.33617068523608,0.9,0.3
193,65.4,2.1912329170009284,155.04476064000139,157.2359935570023,91.8,89.6
194,65.5,1.4863062686971897,123.20281835046478,124.68912461916197,59.2,57.7
195,65.8,1.2518741575494585,113.72530069483851,114.97717485238796,49.2,47.9
196,66.0,0.5874773953710954,66.33617068523608,67.24734312334816,1.3,0.7
197,66.1,1.891758784387462,149.20104436627943,151.0928031506669,85.0,83.1
198,66.7,0.1914365658851207,66.68835106672013,67.01204610946111,0.3,0.1
199,66.7,0.13225847685585754,66.74747687314223,66.87973534999809,0.1,-0.0
200,67.5,0.12238615650685752,67.468244004244,67.59063016075086,0.1,0.0
201,67.6,0.12510527966006132,67.63745146837914,67.7625567480392,0.1,0.0
202,67.9,0.36948141380389954,68.08539120096846,68.62747793496457,0.7,0.3
203,68.2,0.17260532019221833,68.16373628268586,68.33634160287808,0.2,0.0
204,68.3,0.9034340348676955,69.60026967426583,71.19388700296844,2.8,1.9
205,68.7,0.15253808296333923,68.66479523973415,68.8173333226975,0.2,0.0
206,68.8,0.04044198100357677,68.83319991758522,68.8736418985888,0.0,0.0
207,69.8,0.17094719815904194,69.81418557448752,69.98513277264657,0.2,-0.0
208,69.9,1.0705908319826314,102.16128886601908,103.2318796980017,33.4,32.3
209,70.0,1.2014047940391936,108.85478559802064,110.05619039205983,40.0,38.8
210,70.1,0.48456953290783494,70.06293070385576,70.5475002367636,0.5,0.0
211,70.4,0.6124746924151403,71.19388700296844,71.90260697213955,1.5,0.9
212,70.7,0.8058254265969019,81.08354443664557,81.88936986324246,11.2,10.4
213,70.8,0.034666562768019694,70.75778289331441,70.79244945608244,0.0,0.0
214,70.9,0.629398420154423,72.9047069904559,75.02654191087122,4.2,3.5
215,71.2,1.0106783973242235,91.63703123075518,92.64770962807941,21.5,20.5
216,71.3,1.0001837208901085,90.48803815568354,91.63703123075518,20.4,19.4
217,71.4,0.09624527675597891,71.42330097996873,71.51954625672471,0.1,0.0
218,71.6,0.7832060982396725,78.43438876306702,81.08354443664557,9.5,8.7
219,71.6,0.37259241859788594,71.90260697213955,72.27519939073744,0.7,0.3
220,71.8,0.4017997827323703,72.27519939073744,72.9047069904559,1.1,0.7
221,72.2,0.7443156908593997,76.0354691048567,76.7797847957161,4.6,3.9
222,72.3,0.061874981499721995,72.32526014668586,72.38713512818559,0.1,0.0
223,72.3,0.1658328354863765,72.38713512818559,72.55296796367196,0.2,0.1
224,72.8,1.3508338177739014,117.57716036617748,118.92799418395138,46.1,44.8
225,72.9,0.2321123787620312,72.9055292216309,73.3107240739457,0.4,0.2
226,72.9,0.17308247355278625,72.9440692600695,73.11715173362228,0.2,-0.0
227,73.4,0.3279234029093678,73.44033280978063,73.8329684188428,0.4,0.1
228,73.6,0.3351104703842885,73.8329684188428,74.16807888922709,0.5,0.2
229,73.7,0.0647122061528066,73.66640068390099,73.7311128900538,0.1,-0.0
230,73.8,0.35949556849962355,74.16807888922709,74.52757445772671,0.7,0.4
231,74.1,0.8984654604743821,89.58957269520916,90.48803815568354,16.4,15.5
232,74.3,0.710992735796093,75.02654191087122,76.0354691048567,1.7,1.0
233,75.1,0.022289520825035866,75.14022794338614,75.16251746421118,0.0,0.0
