PID,Arrival,Burst,Start,End,Turnaround,Waiting
29,8.0,1.6121608124340752,13.393988421879834,15.00614923431391,7.0,5.4
30,8.1,0.34475578353469877,15.00614923431391,15.350905017848609,7.3,6.9
31,8.1,0.7361122260722409,15.350905017848609,16.08701724392085,8.0,7.2
32,8.1,1.4289915557613084,16.08701724392085,17.516008799682158,9.4,8.0
33,8.8,0.5243645849333569,17.516008799682158,18.040373384615513,9.2,8.7
34,9.3,0.6907366543975126,18.040373384615513,18.731110039013025,9.4,8.7
35,9.8,0.1460572557630109,18.731110039013025,18.877167294776036,9.1,9.0
36,9.9,0.501850493101152,18.877167294776036,19.37901778787719,9.4,8.9
37,11.0,0.05726095314823372,19.37901778787719,19.436278741025422,8.5,8.4
38,11.2,0.4754272734221217,19.436278741025422,19.911706014447542,8.7,8.2
39,12.4,0.7162310866273928,19.911706014447542,20.627937101074934,8.2,7.5
40,12.6,1.392037429403278,20.627937101074934,22.019974530478212,9.4,8.0
41,12.7,0.2896544232061666,22.019974530478212,22.309628953684378,9.6,9.3
42,13.0,1.4993239335027253,22.309628953684378,23.808952887187104,10.8,9.3
43,13.8,0.034237202531349875,23.808952887187104,23.843190089718455,10.1,10.0
44,14.0,0.16575842837438212,23.843190089718455,24.008948518092836,10.0,9.9
45,14.0,0.12371366347631789,24.008948518092836,24.132662181569156,10.2,10.0
46,14.2,1.1060176874604843,24.132662181569156,25.23867986902964,11.0,9.9
47,14.4,1.8547403567518916,25.23867986902964,27.09342022578153,12.6,10.8
48,14.6,0.11246674954629898,27.09342022578153,27.20588697532783,12.6,12.5
49,15.0,0.29425667288492546,27.20588697532783,27.500143648212756,12.5,12.2
50,15.1,0.36723634087152396,27.500143648212756,27.86737998908428,12.8,12.4
51,15.7,0.20440663763002664,27.86737998908428,28.071786626714307,12.4,12.2
52,15.7,1.6027623135794822,28.071786626714307,29.67454894029379,13.9,12.3
53,16.0,0.06393997264133583,29.67454894029379,29.738488912935125,13.8,13.7
54,16.1,0.11178182844657879,29.738488912935125,29.850270741381703,13.8,13.7
55,16.2,1.5184115714925324,29.850270741381703,31.368682312874235,15.2,13.7
56,16.3,0.11327234770509097,31.368682312874235,31.481954660579326,15.2,15.1
57,16.5,0.3381239797855879,31.481954660579326,31.820078640364915,15.3,15.0
58,16.5,0.23407013705262772,31.820078640364915,32.054148777417545,15.5,15.3
59,16.6,0.907873472256009,32.054148777417545,32.96202224967355,16.4,15.5
60,17.4,0.1334866240838202,32.96202224967355,33.095508873757375,15.7,15.6
61,17.5,0.35349505888105687,33.095508873757375,33.44900393263843,15.9,15.6
62,17.6,0.18231153199304045,33.44900393263843,33.63131546463148,16.0,15.8
63,17.9,1.7414827836748694,33.63131546463148,35.372798248306346,17.5,15.8
64,18.2,2.2254789473953362,35.372798248306346,37.598277195701684,19.4,17.2
65,19.1,0.16446763398954542,37.598277195701684,37.76274482969123,18.7,18.5
66,19.3,1.3793346544823748,37.76274482969123,39.14207948417361,19.8,18.4
67,19.5,0.26817614560581743,39.14207948417361,39.41025562977942,19.9,19.7
68,19.5,0.46263474732416754,39.41025562977942,39.87289037710359,20.4,19.9
69,19.7,1.1095408093377932,39.87289037710359,40.98243118644138,21.3,20.2
70,19.7,2.56887866445639,40.98243118644138,43.55130985089777,23.8,21.2
71,19.7,0.041732727361343494,43.55130985089777,43.593042578259116,23.9,23.8
72,20.0,0.2228107421533265,43.593042578259116,43.815853320412444,23.8,23.6
73,20.0,0.010016379414209835,43.815853320412444,43.825869699826654,23.8,23.8
74,20.3,0.2882535983765153,43.825869699826654,44.11412329820317,23.9,23.6
75,20.4,0.5183316290154235,44.11412329820317,44.63245492721859,24.3,23.8
76,20.4,0.16470462620468385,44.63245492721859,44.79715955342327,24.4,24.2
77,21.1,0.23658409175694292,44.79715955342327,45.033743645180216,23.9,23.7
78,21.3,0.21817440506350924,45.033743645180216,45.251918050243724,23.9,23.7
79,21.5,0.5178710214121893,45.251918050243724,45.769789071655914,24.3,23.8
80,22.2,0.3190646046925382,45.769789071655914,46.08885367634845,23.9,23.6
81,22.7,1.661772784301087,46.08885367634845,47.750626460649535,25.1,23.4
82,22.8,0.26069340644265043,47.750626460649535,48.01131986709218,25.2,25.0
83,22.9,0.9191342237284184,48.01131986709218,48.930454090820604,26.1,25.2
84,22.9,0.7570128884377334,48.930454090820604,49.68746697925834,26.8,26.0
85,23.4,0.09136585497120371,49.68746697925834,49.77883283422954,26.3,26.3
86,24.0,0.4667685738628366,49.77883283422954,50.24560140809238,26.3,25.8
87,24.4,0.15959633201412313,50.24560140809238,50.4051977401065,26.0,25.8
88,24.6,0.3543575113542697,50.4051977401065,50.759555251460775,26.2,25.8
89,24.6,0.10271600761633387,50.759555251460775,50.86227125907711,26.2,26.1
90,26.0,0.8942650113580347,50.86227125907711,51.75653627043515,25.8,24.9
91,26.3,2.0182920361625554,51.75653627043515,53.774828306597705,27.4,25.4
92,26.9,1.2019908179934675,53.774828306597705,54.976819124591174,28.1,26.9
